	sub	emotion	mapping	intensity	score
4495	05	disgust	Ekman	3	0.6409833882619262
6655	05	disgust	Ekman	4	0.6778567480060017
8815	05	disgust	Ekman	5	0.716605552645364
176	05	fear	Ekman	1	0.45099654739485245
2336	05	fear	Ekman	2	0.557889822595705
4496	05	fear	Ekman	3	0.5072998896528308
6656	05	fear	Ekman	4	0.48910182331792507
8816	05	fear	Ekman	5	0.5649267292399511
177	05	happy	Ekman	1	0.6742368742368743
2337	05	happy	Ekman	2	0.786808300395257
4497	05	happy	Ekman	3	0.7255104989404738
6657	05	happy	Ekman	4	0.8216635160680529
8817	05	happy	Ekman	5	0.867929112111293
178	05	sadness	Ekman	1	0.6110714285714286
2338	05	sadness	Ekman	2	0.6085943775100402
4498	05	sadness	Ekman	3	0.6857560975609756
6658	05	sadness	Ekman	4	0.6299181410087141
8818	05	sadness	Ekman	5	0.7503353233569156
179	05	surprise	Ekman	1	0.7624727668845316
2339	05	surprise	Ekman	2	0.703407224958949
4499	05	surprise	Ekman	3	0.8099203919167177
6659	05	surprise	Ekman	4	0.809626990241397
8819	05	surprise	Ekman	5	0.8357905130834378
210	06	anger	Ekman	1	0.643071000855432
2370	06	anger	Ekman	2	0.657920670115792
4530	06	anger	Ekman	3	0.6479674796747967
6690	06	anger	Ekman	4	0.6660670194003526
8850	06	anger	Ekman	5	0.7088463292293661
211	06	disgust	Ekman	1	0.7178914835164835
2371	06	disgust	Ekman	2	0.7812254516889239
4531	06	disgust	Ekman	3	0.7644820814923907
6691	06	disgust	Ekman	4	0.8089477726574501
8851	06	disgust	Ekman	5	0.8381414592352091
212	06	fear	Ekman	1	0.6765862944162437
2372	06	fear	Ekman	2	0.6905474290780143
4532	06	fear	Ekman	3	0.6826655052264808
6692	06	fear	Ekman	4	0.7010900971893879
8852	06	fear	Ekman	5	0.7119728996131569
213	06	happy	Ekman	1	0.7289809863339276
2373	06	happy	Ekman	2	0.8221835697083222
4533	06	happy	Ekman	3	0.7846824408468244
6693	06	happy	Ekman	4	0.8928612254229539
8853	06	happy	Ekman	5	0.899219898412144
214	06	sadness	Ekman	1	0.6699331647398844
2374	06	sadness	Ekman	2	0.6504869141813756
4534	06	sadness	Ekman	3	0.6766752454484797
6694	06	sadness	Ekman	4	0.7134337068160598
8854	06	sadness	Ekman	5	0.7614488210440233
215	06	surprise	Ekman	1	0.7439839572192513
2375	06	surprise	Ekman	2	0.8027375201288244
4535	06	surprise	Ekman	3	0.8883920967467211
6695	06	surprise	Ekman	4	0.8395490397805212
8855	06	surprise	Ekman	5	0.8580770923725084
246	07	anger	Ekman	1	0.5717753120665742
2406	07	anger	Ekman	2	0.6785714285714285
4566	07	anger	Ekman	3	0.6735277301315037
6726	07	anger	Ekman	4	0.7713408876298394
8886	07	anger	Ekman	5	0.6993540535480246
247	07	disgust	Ekman	1	0.6252948113207548
2407	07	disgust	Ekman	2	0.7974784189004998
4567	07	disgust	Ekman	3	0.6393548879060547
6727	07	disgust	Ekman	4	0.7362264763140818
8887	07	disgust	Ekman	5	0.7454683929931453
248	07	fear	Ekman	1	0.8620689655172413
2408	07	fear	Ekman	2	0.48091603053435117
4568	07	fear	Ekman	3	0.8436213991769547
6728	07	fear	Ekman	4	0.5778364116094986
8888	07	fear	Ekman	5	0.7053345959595959
249	07	happy	Ekman	1	0.6061912225705329
2409	07	happy	Ekman	2	0.6967821782178217
4569	07	happy	Ekman	3	0.6847557204700061
6729	07	happy	Ekman	4	0.8191696501476038
8889	07	happy	Ekman	5	0.7843839031339032
250	07	sadness	Ekman	1	0.4774774774774775
2410	07	sadness	Ekman	2	0.6148293963254593
4570	07	sadness	Ekman	3	0.7004639737991266
6730	07	sadness	Ekman	4	0.6960049937578028
8890	07	sadness	Ekman	5	0.7998046875
251	07	surprise	Ekman	1	0.9379334257975035
2411	07	surprise	Ekman	2	0.8432203389830509
4571	07	surprise	Ekman	3	0.900839054157132
6731	07	surprise	Ekman	4	0.9161468614291355
8891	07	surprise	Ekman	5	0.8984235074626866
282	08	anger	Ekman	1	0.6199561403508772
2442	08	anger	Ekman	2	0.6975013290802765
4602	08	anger	Ekman	3	0.6388611388611387
6762	08	anger	Ekman	4	0.6716487721909218
8922	08	anger	Ekman	5	0.7113370151344836
283	08	disgust	Ekman	1	0.5565610859728507
2443	08	disgust	Ekman	2	0.6306475903614458
4603	08	disgust	Ekman	3	0.6677477112259722
6763	08	disgust	Ekman	4	0.6842734064750623
8923	08	disgust	Ekman	5	0.6950964187327823
284	08	fear	Ekman	1	0.643502331002331
2444	08	fear	Ekman	2	0.6487794612794613
4604	08	fear	Ekman	3	0.682314664187776
6764	08	fear	Ekman	4	0.6637022793734727
8924	08	fear	Ekman	5	0.6776826467424485
285	08	happy	Ekman	1	0.7245388933440257
2445	08	happy	Ekman	2	0.6569900687547746
4605	08	happy	Ekman	3	0.75075
6765	08	happy	Ekman	4	0.8278029981384107
8925	08	happy	Ekman	5	0.8859978447526679
286	08	sadness	Ekman	1	0.6583178726035869
2446	08	sadness	Ekman	2	0.5962420799650425
4606	08	sadness	Ekman	3	0.6471568627450981
6766	08	sadness	Ekman	4	0.6388548057259714
8926	08	sadness	Ekman	5	0.6738186779114473
287	08	surprise	Ekman	1	0.893006993006993
2447	08	surprise	Ekman	2	0.876258309591643
4607	08	surprise	Ekman	3	0.812125
6767	08	surprise	Ekman	4	0.8257792952460383
8927	08	surprise	Ekman	5	0.874305810661884
318	09	anger	Ekman	1	0.5436629009647893
2478	09	anger	Ekman	2	0.6255961844197139
4638	09	anger	Ekman	3	0.6047904191616765
6798	09	anger	Ekman	4	0.6583479837380508
8958	09	anger	Ekman	5	0.706839836660617
319	09	disgust	Ekman	1	0.5806060606060606
2479	09	disgust	Ekman	2	0.7168214654282765
4639	09	disgust	Ekman	3	0.7224159280500522
6799	09	disgust	Ekman	4	0.6973968920070814
8959	09	disgust	Ekman	5	0.697100549409197
320	09	fear	Ekman	1	0.6009528130671506
2480	09	fear	Ekman	2	0.5710925039872408
4640	09	fear	Ekman	3	0.6092693786682857
6800	09	fear	Ekman	4	0.5814719261321204
8960	09	fear	Ekman	5	0.620034535802618
321	09	happy	Ekman	1	0.6954040404040404
2481	09	happy	Ekman	2	0.7551664460958974
4641	09	happy	Ekman	3	0.7556192461351399
6801	09	happy	Ekman	4	0.8010136108310527
8961	09	happy	Ekman	5	0.8412882696938424
322	09	sadness	Ekman	1	0.6313491151459435
2482	09	sadness	Ekman	2	0.6428571428571428
4642	09	sadness	Ekman	3	0.715121722846442
6802	09	sadness	Ekman	4	0.7244905660377359
8962	09	sadness	Ekman	5	0.8366139750302054
323	09	surprise	Ekman	1	0.7315573770491804
2483	09	surprise	Ekman	2	0.5867886178861789
4643	09	surprise	Ekman	3	0.6724734042553192
6803	09	surprise	Ekman	4	0.840336960797168
8963	09	surprise	Ekman	5	0.8834415257648953
354	10	anger	Ekman	1	0.5904515386827726
2514	10	anger	Ekman	2	0.6262978875760831
4674	10	anger	Ekman	3	0.6161739462139997
6834	10	anger	Ekman	4	0.6147461093535296
8994	10	anger	Ekman	5	0.6875628379663596
355	10	disgust	Ekman	1	0.5425033467202142
2515	10	disgust	Ekman	2	0.7738693467336684
4675	10	disgust	Ekman	3	0.7361706931587265
6835	10	disgust	Ekman	4	0.7830832992820034
8995	10	disgust	Ekman	5	0.7238336085879439
356	10	fear	Ekman	1	0.6900595681310498
2516	10	fear	Ekman	2	0.631868131868132
4676	10	fear	Ekman	3	0.726813880126183
6836	10	fear	Ekman	4	0.7060362173038229
8996	10	fear	Ekman	5	0.7186153078353977
357	10	happy	Ekman	1	0.7272597254004577
2517	10	happy	Ekman	2	0.7679487179487179
4677	10	happy	Ekman	3	0.7123066327611782
6837	10	happy	Ekman	4	0.8003918939823648
8997	10	happy	Ekman	5	0.8685282177225342
358	10	sadness	Ekman	1	0.5565978736710444
2518	10	sadness	Ekman	2	0.6382238942088463
4678	10	sadness	Ekman	3	0.6890128968253968
6838	10	sadness	Ekman	4	0.7339699297993478
8998	10	sadness	Ekman	5	0.8090476677577741
359	10	surprise	Ekman	1	0.7856125356125356
2519	10	surprise	Ekman	2	0.7628321256038647
4679	10	surprise	Ekman	3	0.8320166542115939
6839	10	surprise	Ekman	4	0.8214814814814815
8999	10	surprise	Ekman	5	0.88433321379169
390	11	anger	Ekman	1	0.7086450960566228
2550	11	anger	Ekman	2	0.6172114402451482
4710	11	anger	Ekman	3	0.7396638655462184
6870	11	anger	Ekman	4	0.7147409539473684
9030	11	anger	Ekman	5	0.601334869223472
391	11	disgust	Ekman	1	0.581677113591194
2551	11	disgust	Ekman	2	0.6489791073124408
4711	11	disgust	Ekman	3	0.7190264417266883
6871	11	disgust	Ekman	4	0.7511775362318841
9031	11	disgust	Ekman	5	0.8142507990223726
392	11	fear	Ekman	1	0.5758259137769447
2552	11	fear	Ekman	2	0.6025420189998957
4712	11	fear	Ekman	3	0.6107915938652688
6872	11	fear	Ekman	4	0.5926397546115856
9032	11	fear	Ekman	5	0.6050565664386801
393	11	happy	Ekman	1	0.6552126556016598
2553	11	happy	Ekman	2	0.6769090519090519
4713	11	happy	Ekman	3	0.8103552778813876
6873	11	happy	Ekman	4	0.8042491549975856
9033	11	happy	Ekman	5	0.9086224689016568
394	11	sadness	Ekman	1	0.654494382022472
2554	11	sadness	Ekman	2	0.5233029381965553
4714	11	sadness	Ekman	3	0.6373675631621841
6874	11	sadness	Ekman	4	0.6288981592228479
9034	11	sadness	Ekman	5	0.6795522388059702
395	11	surprise	Ekman	1	0.8992424242424243
2555	11	surprise	Ekman	2	0.9067179487179488
4715	11	surprise	Ekman	3	0.9098423917458769
6875	11	surprise	Ekman	4	0.8956043132020577
9035	11	surprise	Ekman	5	0.9007437234896252
426	12	anger	Ekman	1	0.6320447976878613
2586	12	anger	Ekman	2	0.6784688995215311
4746	12	anger	Ekman	3	0.5972758731691614
6906	12	anger	Ekman	4	0.6979863549049479
9066	12	anger	Ekman	5	0.6189730691578551
427	12	disgust	Ekman	1	0.6338082901554404
2587	12	disgust	Ekman	2	0.6928048780487805
4747	12	disgust	Ekman	3	0.7036273186340682
6907	12	disgust	Ekman	4	0.6819238913572995
9067	12	disgust	Ekman	5	0.6926849282951038
428	12	fear	Ekman	1	0.675
2588	12	fear	Ekman	2	0.7117706747843734
4748	12	fear	Ekman	3	0.7859572400388726
6908	12	fear	Ekman	4	0.72445
9068	12	fear	Ekman	5	0.772141359319107
429	12	happy	Ekman	1	0.7313296903460837
2589	12	happy	Ekman	2	0.7307692307692308
4749	12	happy	Ekman	3	0.8306615776081425
6909	12	happy	Ekman	4	0.8760297367892305
9069	12	happy	Ekman	5	0.877391874180865
430	12	sadness	Ekman	1	0.5855911330049262
2590	12	sadness	Ekman	2	0.5445388914764788
4750	12	sadness	Ekman	3	0.650375939849624
6910	12	sadness	Ekman	4	0.6572991098159754
9070	12	sadness	Ekman	5	0.7439546130952381
431	12	surprise	Ekman	1	0.9079102715466352
2591	12	surprise	Ekman	2	0.8606311044327574
4751	12	surprise	Ekman	3	0.8775414563806777
6911	12	surprise	Ekman	4	0.882216678545973
9071	12	surprise	Ekman	5	0.8980201534183905
462	13	anger	Ekman	1	0.603625011648495
2622	13	anger	Ekman	2	0.5945075343961563
4782	13	anger	Ekman	3	0.6557615412577246
6942	13	anger	Ekman	4	0.6913088748698475
9102	13	anger	Ekman	5	0.7044742108943599
463	13	disgust	Ekman	1	0.5056245605812046
2623	13	disgust	Ekman	2	0.7156679151061174
4783	13	disgust	Ekman	3	0.7569838056680162
6943	13	disgust	Ekman	4	0.7460720767435831
9103	13	disgust	Ekman	5	0.8058980755523878
464	13	fear	Ekman	1	0.6133146133146133
2624	13	fear	Ekman	2	0.6472908093278464
4784	13	fear	Ekman	3	0.6027924528301887
6944	13	fear	Ekman	4	0.6257180087224763
9104	13	fear	Ekman	5	0.5467488555971702
465	13	happy	Ekman	1	0.7550387596899225
2625	13	happy	Ekman	2	0.8246452502956247
4785	13	happy	Ekman	3	0.8050306481447898
6945	13	happy	Ekman	4	0.86654223442365
9105	13	happy	Ekman	5	0.8981590285938111
466	13	sadness	Ekman	1	0.603352145236962
2626	13	sadness	Ekman	2	0.6967771839895299
4786	13	sadness	Ekman	3	0.7418677606177606
6946	13	sadness	Ekman	4	0.7668615984405458
9106	13	sadness	Ekman	5	0.8078800557880055
467	13	surprise	Ekman	1	0.8201793721973093
2627	13	surprise	Ekman	2	0.9052224371373307
4787	13	surprise	Ekman	3	0.9106515580736544
6947	13	surprise	Ekman	4	0.8712543819539704
9107	13	surprise	Ekman	5	0.8788324748589651
498	14	anger	Ekman	1	0.6489164086687307
2658	14	anger	Ekman	2	0.719845895485528
4818	14	anger	Ekman	3	0.6607580992439037
6978	14	anger	Ekman	4	0.7105071652485445
9138	14	anger	Ekman	5	0.7387265077138849
499	14	disgust	Ekman	1	0.6351441241685144
2659	14	disgust	Ekman	2	0.8079831932773109
4819	14	disgust	Ekman	3	0.8363957970325783
6979	14	disgust	Ekman	4	0.8429708778545989
9139	14	disgust	Ekman	5	0.7841101501586754
500	14	fear	Ekman	1	0.5757391039317282
2660	14	fear	Ekman	2	0.6240965136054422
4820	14	fear	Ekman	3	0.6157782832278481
6980	14	fear	Ekman	4	0.6356811308812154
9140	14	fear	Ekman	5	0.7501054339010542
501	14	happy	Ekman	1	0.7155468929144692
2661	14	happy	Ekman	2	0.8166387493020659
4821	14	happy	Ekman	3	0.7883471837488458
6981	14	happy	Ekman	4	0.8524394309846632
9141	14	happy	Ekman	5	0.88613229555702
502	14	sadness	Ekman	1	0.533779761904762
2662	14	sadness	Ekman	2	0.6181818181818182
4822	14	sadness	Ekman	3	0.6715048164540484
6982	14	sadness	Ekman	4	0.6579929732103644
9142	14	sadness	Ekman	5	0.8117114367114366
503	14	surprise	Ekman	1	0.8076988155668359
2663	14	surprise	Ekman	2	0.8347233360064155
4823	14	surprise	Ekman	3	0.8179274133056373
6983	14	surprise	Ekman	4	0.8072515212981745
9143	14	surprise	Ekman	5	0.8747097523219814
534	15	anger	Ekman	1	0.6168032786885247
2694	15	anger	Ekman	2	0.5502980625931446
4854	15	anger	Ekman	3	0.5409685863874346
7014	15	anger	Ekman	4	0.6303475935828877
9174	15	anger	Ekman	5	0.7142163466056828
535	15	disgust	Ekman	1	0.6130288461538462
2695	15	disgust	Ekman	2	0.7520729684908789
4855	15	disgust	Ekman	3	0.7773760522119628
7015	15	disgust	Ekman	4	0.7915258729212218
9175	15	disgust	Ekman	5	0.7613469485331785
536	15	fear	Ekman	1	0.5306921744369963
2696	15	fear	Ekman	2	0.5524336597133531
4856	15	fear	Ekman	3	0.6027059087557309
7016	15	fear	Ekman	4	0.5988869012124827
9176	15	fear	Ekman	5	0.6271802577587702
537	15	happy	Ekman	1	0.7024519230769231
2697	15	happy	Ekman	2	0.7810454173486088
4857	15	happy	Ekman	3	0.7565258661604176
7017	15	happy	Ekman	4	0.8346618170561833
9177	15	happy	Ekman	5	0.8553197660366414
538	15	sadness	Ekman	1	0.5433752204585537
2698	15	sadness	Ekman	2	0.661143599740091
4858	15	sadness	Ekman	3	0.737479155885228
7018	15	sadness	Ekman	4	0.7390865239674405
9178	15	sadness	Ekman	5	0.8334157762828123
539	15	surprise	Ekman	1	0.8220122211169532
2699	15	surprise	Ekman	2	0.8335714285714286
4859	15	surprise	Ekman	3	0.8704190340909091
7019	15	surprise	Ekman	4	0.8750862033994564
9179	15	surprise	Ekman	5	0.8489289099526066
570	16	anger	Ekman	1	0.6243939883645766
2730	16	anger	Ekman	2	0.6057923446745562
4890	16	anger	Ekman	3	0.6255208333333333
7050	16	anger	Ekman	4	0.6045983379501385
9210	16	anger	Ekman	5	0.5600083732613853
571	16	disgust	Ekman	1	0.5874363581910751
2731	16	disgust	Ekman	2	0.592832348250305
4891	16	disgust	Ekman	3	0.6278024739080016
7051	16	disgust	Ekman	4	0.6694711538461539
9211	16	disgust	Ekman	5	0.683352534562212
572	16	fear	Ekman	1	0.607760532150776
2732	16	fear	Ekman	2	0.5222680412371135
4892	16	fear	Ekman	3	0.4793996694723087
7052	16	fear	Ekman	4	0.5603823260073261
9212	16	fear	Ekman	5	0.5734871099050204
573	16	happy	Ekman	1	0.6484651162790698
2733	16	happy	Ekman	2	0.6054975048937168
4893	16	happy	Ekman	3	0.6888324707873581
7053	16	happy	Ekman	4	0.7364949312595472
9213	16	happy	Ekman	5	0.8691532258064516
574	16	sadness	Ekman	1	0.5346133404198777
2734	16	sadness	Ekman	2	0.5897077404254438
4894	16	sadness	Ekman	3	0.5688109468386285
7054	16	sadness	Ekman	4	0.6562097120756338
9214	16	sadness	Ekman	5	0.7582264957264957
575	16	surprise	Ekman	1	0.7534770784770785
2735	16	surprise	Ekman	2	0.7339325842696629
4895	16	surprise	Ekman	3	0.7368092105263159
7055	16	surprise	Ekman	4	0.6651549841493484
9215	16	surprise	Ekman	5	0.7600901674538428
606	17	anger	Ekman	1	0.6278056182947487
2766	17	anger	Ekman	2	0.5855637254901961
4926	17	anger	Ekman	3	0.5976084860173578
7086	17	anger	Ekman	4	0.5069840645288215
9246	17	anger	Ekman	5	0.5667562724014337
607	17	disgust	Ekman	1	0.5808778603386089
2767	17	disgust	Ekman	2	0.6044061800967591
4927	17	disgust	Ekman	3	0.5973992170581376
7087	17	disgust	Ekman	4	0.6942230594599816
9247	17	disgust	Ekman	5	0.655242082271569
608	17	fear	Ekman	1	0.49352149457613503
2768	17	fear	Ekman	2	0.597567287784679
4928	17	fear	Ekman	3	0.5791714231354643
7088	17	fear	Ekman	4	0.6476697279203503
9248	17	fear	Ekman	5	0.7224605119825708
609	17	happy	Ekman	1	0.6551267650834403
2769	17	happy	Ekman	2	0.6986803779482809
4929	17	happy	Ekman	3	0.7443784405809724
7089	17	happy	Ekman	4	0.7564487236901031
9249	17	happy	Ekman	5	0.8717868338557995
610	17	sadness	Ekman	1	0.5698943750947592
2770	17	sadness	Ekman	2	0.6259633077665835
4930	17	sadness	Ekman	3	0.6423294754986456
7090	17	sadness	Ekman	4	0.665843066786463
9250	17	sadness	Ekman	5	0.7779605263157895
611	17	surprise	Ekman	1	0.7153064516129032
2771	17	surprise	Ekman	2	0.6186740890688259
4931	17	surprise	Ekman	3	0.685979410821786
7091	17	surprise	Ekman	4	0.6424121855156338
9251	17	surprise	Ekman	5	0.7202624839948784
642	18	anger	Ekman	1	0.6282464570281613
2802	18	anger	Ekman	2	0.6468560255222806
4962	18	anger	Ekman	3	0.565982482059941
7122	18	anger	Ekman	4	0.6175273275537128
9282	18	anger	Ekman	5	0.5365469858156028
643	18	disgust	Ekman	1	0.564613987284287
2803	18	disgust	Ekman	2	0.6131431947577612
4963	18	disgust	Ekman	3	0.6725304668083959
7123	18	disgust	Ekman	4	0.7287116176005064
9283	18	disgust	Ekman	5	0.6764570693142122
644	18	fear	Ekman	1	0.5419839255499155
2804	18	fear	Ekman	2	0.5767312824834949
4964	18	fear	Ekman	3	0.5521147403685093
7124	18	fear	Ekman	4	0.5972669164646243
9284	18	fear	Ekman	5	0.5388374783111626
645	18	happy	Ekman	1	0.6792563314302446
2805	18	happy	Ekman	2	0.7412980769230769
4965	18	happy	Ekman	3	0.7698250976396672
7125	18	happy	Ekman	4	0.8148699294532629
9285	18	happy	Ekman	5	0.922508591065292
646	18	sadness	Ekman	1	0.5686865482233504
2806	18	sadness	Ekman	2	0.6977688603531301
4966	18	sadness	Ekman	3	0.71802070538691
7126	18	sadness	Ekman	4	0.7725481415136588
9286	18	sadness	Ekman	5	0.9095928226363008
647	18	surprise	Ekman	1	0.8071893437138861
2807	18	surprise	Ekman	2	0.8024271483794231
4967	18	surprise	Ekman	3	0.7589823921319796
7127	18	surprise	Ekman	4	0.7763037211740043
9287	18	surprise	Ekman	5	0.8159581646423751
678	19	anger	Ekman	1	0.6229383680555555
2838	19	anger	Ekman	2	0.6599219196343553
4998	19	anger	Ekman	3	0.6176871104593306
7158	19	anger	Ekman	4	0.517874194318453
9318	19	anger	Ekman	5	0.5509097948122338
679	19	disgust	Ekman	1	0.5834021570151574
2839	19	disgust	Ekman	2	0.6791449334818027
4999	19	disgust	Ekman	3	0.6627903178388267
7159	19	disgust	Ekman	4	0.717086175801772
9319	19	disgust	Ekman	5	0.809918371361133
680	19	fear	Ekman	1	0.40581717451523547
2840	19	fear	Ekman	2	0.4974798387096774
5000	19	fear	Ekman	3	0.5471034356725146
7160	19	fear	Ekman	4	0.5710520535910389
9320	19	fear	Ekman	5	0.6956521739130435
681	19	happy	Ekman	1	0.7253300484695926
2841	19	happy	Ekman	2	0.7365131578947368
5001	19	happy	Ekman	3	0.7613898500576701
7161	19	happy	Ekman	4	0.796866031454483
9321	19	happy	Ekman	5	0.9025974025974026
682	19	sadness	Ekman	1	0.519315159574468
2842	19	sadness	Ekman	2	0.5498461289277616
5002	19	sadness	Ekman	3	0.6407407407407408
7162	19	sadness	Ekman	4	0.7023615635179153
9322	19	sadness	Ekman	5	0.696136997212266
683	19	surprise	Ekman	1	0.7588394977943671
2843	19	surprise	Ekman	2	0.8011111111111111
5003	19	surprise	Ekman	3	0.8383534136546185
7163	19	surprise	Ekman	4	0.7212570621468927
9323	19	surprise	Ekman	5	0.825635026737968
714	20	anger	Ekman	1	0.5974823137744486
2874	20	anger	Ekman	2	0.525
5034	20	anger	Ekman	3	0.5602175602175603
7194	20	anger	Ekman	4	0.563973063973064
9354	20	anger	Ekman	5	0.4935243328100471
715	20	disgust	Ekman	1	0.44093567251461985
2875	20	disgust	Ekman	2	0.6247181799549089
5035	20	disgust	Ekman	3	0.6114502404735479
7195	20	disgust	Ekman	4	0.6667660335576188
9355	20	disgust	Ekman	5	0.726086956521739
716	20	fear	Ekman	1	0.44045993909482306
2876	20	fear	Ekman	2	0.4917986690411472
5036	20	fear	Ekman	3	0.5795626576955425
7196	20	fear	Ekman	4	0.5196100917431193
9356	20	fear	Ekman	5	0.7543896321070235
717	20	happy	Ekman	1	0.6664359426126353
2877	20	happy	Ekman	2	0.781967213114754
5037	20	happy	Ekman	3	0.6729230769230771
7197	20	happy	Ekman	4	0.7134992292446597
9357	20	happy	Ekman	5	0.8221238938053098
718	20	sadness	Ekman	1	0.5019926425505825
2878	20	sadness	Ekman	2	0.612811203319502
5038	20	sadness	Ekman	3	0.7082760989010989
7198	20	sadness	Ekman	4	0.6450191163976211
9358	20	sadness	Ekman	5	0.73963133640553
719	20	surprise	Ekman	1	0.7274082102696111
2879	20	surprise	Ekman	2	0.6953504043126684
5039	20	surprise	Ekman	3	0.7248863908155945
7199	20	surprise	Ekman	4	0.696071071071071
9359	20	surprise	Ekman	5	0.7259852216748768
750	21	anger	Ekman	1	0.6356580121861295
2910	21	anger	Ekman	2	0.6690757722007722
5070	21	anger	Ekman	3	0.649037709278673
7230	21	anger	Ekman	4	0.6534352551114385
9390	21	anger	Ekman	5	0.5589075165806927
751	21	disgust	Ekman	1	0.5600236362505443
2911	21	disgust	Ekman	2	0.6782413235029672
5071	21	disgust	Ekman	3	0.6361815754339119
7231	21	disgust	Ekman	4	0.6914748201438848
9391	21	disgust	Ekman	5	0.7286134453781512
752	21	fear	Ekman	1	0.4565712426805465
2912	21	fear	Ekman	2	0.42771084337349397
5072	21	fear	Ekman	3	0.4815679528139592
7232	21	fear	Ekman	4	0.47759079343048816
9392	21	fear	Ekman	5	0.45418719211822656
753	21	happy	Ekman	1	0.7007492823432102
2913	21	happy	Ekman	2	0.6866449004975124
5073	21	happy	Ekman	3	0.8007998638529612
7233	21	happy	Ekman	4	0.8484573502722323
9393	21	happy	Ekman	5	0.942398119122257
